,year_film,year_ceremony,ceremony,category,name,film,winner,Number of wins
3267,1957,1958,30,ACTOR IN A SUPPORTING ROLE,Red Buttons,Sayonara,True,4
3268,1957,1958,30,ACTOR IN A SUPPORTING ROLE,Vittorio De Sica,A Farewell to Arms,False,2
3269,1957,1958,30,ACTOR IN A SUPPORTING ROLE,Sessue Hayakawa,The Bridge on the River Kwai,False,7
3270,1957,1958,30,ACTOR IN A SUPPORTING ROLE,Arthur Kennedy,Peyton Place,False,0
3271,1957,1958,30,ACTOR IN A SUPPORTING ROLE,Russ Tamblyn,Peyton Place,False,0
3272,1957,1958,30,ACTRESS,Deborah Kerr,"Heaven Knows, Mr. Allison",False,0
3273,1957,1958,30,ACTRESS,Anna Magnani,Wild Is the Wind,False,0
3274,1957,1958,30,ACTRESS,Elizabeth Taylor,Raintree County,False,0
3275,1957,1958,30,ACTRESS,Lana Turner,Peyton Place,False,0
3276,1957,1958,30,ACTRESS,Joanne Woodward,The Three Faces of Eve,True,1
3277,1957,1958,30,ACTRESS IN A SUPPORTING ROLE,Carolyn Jones,The Bachelor Party,False,0
3278,1957,1958,30,ACTRESS IN A SUPPORTING ROLE,Elsa Lanchester,Witness for the Prosecution,False,0
3279,1957,1958,30,ACTRESS IN A SUPPORTING ROLE,Hope Lange,Peyton Place,False,0
3280,1957,1958,30,ACTRESS IN A SUPPORTING ROLE,Miyoshi Umeki,Sayonara,True,4
3281,1957,1958,30,ACTRESS IN A SUPPORTING ROLE,Diane Varsi,Peyton Place,False,0
3282,1957,1958,30,ART DIRECTION,"Art Direction:  Hal Pereira, George W. Davis;  Set Decoration:  Sam Comer, Ray Moyer",Funny Face,False,0
3283,1957,1958,30,ART DIRECTION,"Art Direction:  William A. Horning, Gene Allen;  Set Decoration:  Edwin B. Willis, Richard Pefferle",Les Girls,False,1
3284,1957,1958,30,ART DIRECTION,"Art Direction:  Walter Holscher;  Set Decoration:  William Kiernan, Louis Diage",Pal Joey,False,0
3285,1957,1958,30,ART DIRECTION,"Art Direction:  William A. Horning, Urie McCleary;  Set Decoration:  Edwin B. Willis, Hugh Hunt",Raintree County,False,0
3286,1957,1958,30,ART DIRECTION,Art Direction:  Ted Haworth;  Set Decoration:  Robert Priestley,Sayonara,True,4
3287,1957,1958,30,CINEMATOGRAPHY,Milton Krasner,An Affair to Remember,False,0
3288,1957,1958,30,CINEMATOGRAPHY,Jack Hildyard,The Bridge on the River Kwai,True,7
3289,1957,1958,30,CINEMATOGRAPHY,Ray June,Funny Face,False,0
3290,1957,1958,30,CINEMATOGRAPHY,William Mellor,Peyton Place,False,0
3291,1957,1958,30,CINEMATOGRAPHY,Ellsworth Fredricks,Sayonara,False,4
3292,1957,1958,30,COSTUME DESIGN,Charles LeMaire,An Affair to Remember,False,0
3293,1957,1958,30,COSTUME DESIGN,"Edith Head, Hubert de Givenchy",Funny Face,False,0
3294,1957,1958,30,COSTUME DESIGN,Orry-Kelly,Les Girls,True,1
3295,1957,1958,30,COSTUME DESIGN,Jean Louis,Pal Joey,False,0
3296,1957,1958,30,COSTUME DESIGN,Walter Plunkett,Raintree County,False,0
3297,1957,1958,30,DIRECTING,David Lean,The Bridge on the River Kwai,True,7
3298,1957,1958,30,DIRECTING,Mark Robson,Peyton Place,False,0
3299,1957,1958,30,DIRECTING,Joshua Logan,Sayonara,False,4
3300,1957,1958,30,DIRECTING,Sidney Lumet,12 Angry Men,False,0
3301,1957,1958,30,DIRECTING,Billy Wilder,Witness for the Prosecution,False,0
3302,1957,1958,30,DOCUMENTARY (Feature),"Jerome Hill, Producer",Albert Schweitzer,True,1
3303,1957,1958,30,DOCUMENTARY (Feature),"Lionel Rogosin, Producer",On the Bowery,False,0
3304,1957,1958,30,DOCUMENTARY (Feature),"Manuel Barbachano Ponce, Producer",Torero!,False,0
3305,1957,1958,30,FILM EDITING,Peter Taylor,The Bridge on the River Kwai,True,7
3306,1957,1958,30,FILM EDITING,Warren Low,Gunfight at the O.K. Corral,False,0
3307,1957,1958,30,FILM EDITING,"Viola Lawrence, Jerome Thoms",Pal Joey,False,0
3308,1957,1958,30,FILM EDITING,"Arthur P. Schmidt, Philip W. Anderson",Sayonara,False,4
3309,1957,1958,30,FILM EDITING,Daniel Mandell,Witness for the Prosecution,False,0
3310,1957,1958,30,FOREIGN LANGUAGE FILM,West Germany,The Devil Came at Night,False,0
3311,1957,1958,30,FOREIGN LANGUAGE FILM,France,Gates of Paris,False,0
3312,1957,1958,30,FOREIGN LANGUAGE FILM,India,Mother India,False,0
3313,1957,1958,30,FOREIGN LANGUAGE FILM,Italy,The Nights of Cabiria,True,1
3314,1957,1958,30,FOREIGN LANGUAGE FILM,Norway,Nine Lives,False,0
3315,1957,1958,30,MUSIC (Scoring),Hugo Friedhofer,An Affair to Remember,False,0
3316,1957,1958,30,MUSIC (Scoring),Hugo Friedhofer,Boy on a Dolphin,False,0
3317,1957,1958,30,MUSIC (Scoring),Malcolm Arnold,The Bridge on the River Kwai,True,7
3318,1957,1958,30,MUSIC (Scoring),Paul Smith,Perri,False,0
3319,1957,1958,30,MUSIC (Scoring),Johnny Green,Raintree County,False,0
3320,1957,1958,30,MUSIC (Song),Music by Harry Warren; Lyrics by Harold Adamson and Leo McCarey,An Affair to Remember,False,0
3321,1957,1958,30,MUSIC (Song),Music by James Van Heusen; Lyrics by Sammy Cahn,The Joker Is Wild,True,1
3322,1957,1958,30,MUSIC (Song),Music by Sammy Fain; Lyrics by Paul Francis Webster,April Love,False,0
3323,1957,1958,30,MUSIC (Song),Music and Lyrics by Ray Evans and Jay Livingston,Tammy and the Bachelor,False,0
3324,1957,1958,30,MUSIC (Song),Music by Dimitri Tiomkin; Lyrics by Ned Washington,Wild Is the Wind,False,0
3325,1957,1958,30,BEST MOTION PICTURE,"Sam Spiegel, Producer",The Bridge on the River Kwai,True,7
3326,1957,1958,30,BEST MOTION PICTURE,"Jerry Wald, Producer",Peyton Place,False,0
3327,1957,1958,30,BEST MOTION PICTURE,"William Goetz, Producer",Sayonara,False,4
3328,1957,1958,30,BEST MOTION PICTURE,"Henry Fonda and Reginald Rose, Producers",12 Angry Men,False,0
3329,1957,1958,30,BEST MOTION PICTURE,"Arthur Hornblow, Jr., Producer",Witness for the Prosecution,False,0
3330,1957,1958,30,SHORT SUBJECT (Cartoon),"Edward Selzer, Producer",Birds Anonymous,True,1
3331,1957,1958,30,SHORT SUBJECT (Cartoon),"William Hanna and Joseph Barbera, Producers",One Droopy Knight,False,0
3332,1957,1958,30,SHORT SUBJECT (Cartoon),"Edward Selzer, Producer",Tabasco Road,False,0
3333,1957,1958,30,SHORT SUBJECT (Cartoon),"Stephen Bosustow, Producer",Trees and Jamaica Daddy,False,0
3334,1957,1958,30,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",The Truth about Mother Goose,False,0
3335,1957,1958,30,SHORT SUBJECT (Live Action),"Norman McLaren, Producer",A Chairy Tale,False,0
3336,1957,1958,30,SHORT SUBJECT (Live Action),"Tom Daly, Producer",City of Gold,False,0
3337,1957,1958,30,SHORT SUBJECT (Live Action),"James Carr, Producer",Foothold on Antarctica,False,0
3338,1957,1958,30,SHORT SUBJECT (Live Action),"Ben Sharpsteen, Producer",Portugal,False,0
3339,1957,1958,30,SHORT SUBJECT (Live Action),"Larry Lansburgh, Producer",The Wetback Hound,True,1
3340,1957,1958,30,SOUND RECORDING,"Paramount Studio Sound Department, George Dutton, Sound Director",Gunfight at the O.K. Corral,False,0
3341,1957,1958,30,SOUND RECORDING,"Metro-Goldwyn-Mayer Studio Sound Department, Dr. Wesley C. Miller, Sound Director",Les Girls,False,1
3342,1957,1958,30,SOUND RECORDING,"Columbia Studio Sound Department, John P. Livadary, Sound Director",Pal Joey,False,0
3343,1957,1958,30,SOUND RECORDING,"Warner Bros. Studio Sound Department, George Groves, Sound Director",Sayonara,True,4
3344,1957,1958,30,SOUND RECORDING,"Samuel Goldwyn Studio Sound Department, Gordon E. Sawyer, Sound Director",Witness for the Prosecution,False,0
3345,1957,1958,30,SPECIAL EFFECTS,Audible Effects by Walter Rossi,The Enemy Below,True,1
3346,1957,1958,30,SPECIAL EFFECTS,Visual Effects by Louis Lichtenfield,The Spirit of St. Louis,False,0
3347,1957,1958,30,WRITING (Screenplay--based on material from another medium),"Michael Wilson, Carl Foreman, Pierre Boulle",The Bridge on the River Kwai,True,7
3348,1957,1958,30,WRITING (Screenplay--based on material from another medium),"John Lee Mahin, John Huston","Heaven Knows, Mr. Allison",False,0
3349,1957,1958,30,WRITING (Screenplay--based on material from another medium),John Michael Hayes,Peyton Place,False,0
3350,1957,1958,30,WRITING (Screenplay--based on material from another medium),Paul Osborn,Sayonara,False,4
3351,1957,1958,30,WRITING (Screenplay--based on material from another medium),Reginald Rose,12 Angry Men,False,0
3352,1957,1958,30,WRITING (Story and Screenplay--written directly for the screen),George Wells,Designing Woman,True,1
3353,1957,1958,30,WRITING (Story and Screenplay--written directly for the screen),Leonard Gershe,Funny Face,False,0
3354,1957,1958,30,WRITING (Story and Screenplay--written directly for the screen),"Story by Ralph Wheelwright;  Screenplay by R. Wright Campbell, Ivan Goff, Ben Roberts",Man of a Thousand Faces,False,0
3355,1957,1958,30,WRITING (Story and Screenplay--written directly for the screen),"Story by Barney Slater, Joel Kane;  Screenplay by Dudley Nichols",The Tin Star,False,0
3356,1957,1958,30,WRITING (Story and Screenplay--written directly for the screen),"Story by Federico Fellini, Ennio Flaiano, Tullio Pinelli;  Screenplay by Federico Fellini, Ennio Flaiano",Vitelloni,False,0
3357,1957,1958,30,JEAN HERSHOLT HUMANITARIAN AWARD,Samuel Goldwyn,,True,0
3358,1957,1958,30,HONORARY AWARD, Charles Brackett for outstanding service to the Academy.,,True,0
3359,1957,1958,30,HONORARY AWARD, B.B. Kahane for distinguished service to the motion picture industry.,,True,0
3360,1957,1958,30,HONORARY AWARD," Gilbert M. (""Broncho Billy"") Anderson",,True,0
3361,1957,1958,30,HONORARY AWARD, The Society of Motion Picture and Television Engineers for their contributions to the advancement of the motion picture industry.,,True,0
3362,1958,1959,31,ACTOR,Tony Curtis,The Defiant Ones,False,2
3363,1958,1959,31,ACTOR,Paul Newman,Cat on a Hot Tin Roof,False,0
3364,1958,1959,31,ACTOR,David Niven,Separate Tables,True,2
3365,1958,1959,31,ACTOR,Sidney Poitier,The Defiant Ones,False,2
3366,1958,1959,31,ACTOR,Spencer Tracy,The Old Man and the Sea,False,2
3367,1958,1959,31,ACTOR IN A SUPPORTING ROLE,Theodore Bikel,The Defiant Ones,False,2
3368,1958,1959,31,ACTOR IN A SUPPORTING ROLE,Lee J. Cobb,The Brothers Karamazov,False,0
3369,1958,1959,31,ACTOR IN A SUPPORTING ROLE,Burl Ives,The Big Country,True,1
3370,1958,1959,31,ACTOR IN A SUPPORTING ROLE,Arthur Kennedy,Some Came Running,False,0
3371,1958,1959,31,ACTOR IN A SUPPORTING ROLE,Gig Young,Teacher's Pet,False,0
3372,1958,1959,31,ACTRESS,Susan Hayward,I Want to Live!,True,1
3373,1958,1959,31,ACTRESS,Deborah Kerr,Separate Tables,False,2
3374,1958,1959,31,ACTRESS,Shirley MacLaine,Some Came Running,False,0
3375,1958,1959,31,ACTRESS,Rosalind Russell,Auntie Mame,False,0
3376,1958,1959,31,ACTRESS,Elizabeth Taylor,Cat on a Hot Tin Roof,False,0
3377,1958,1959,31,ACTRESS IN A SUPPORTING ROLE,Peggy Cass,Auntie Mame,False,0
3378,1958,1959,31,ACTRESS IN A SUPPORTING ROLE,Wendy Hiller,Separate Tables,True,2
3379,1958,1959,31,ACTRESS IN A SUPPORTING ROLE,Martha Hyer,Some Came Running,False,0
3380,1958,1959,31,ACTRESS IN A SUPPORTING ROLE,Maureen Stapleton,Lonelyhearts,False,0
3381,1958,1959,31,ACTRESS IN A SUPPORTING ROLE,Cara Williams,The Defiant Ones,False,2
3382,1958,1959,31,ART DIRECTION,Art Direction:  Malcolm Bert;  Set Decoration:  George James Hopkins,Auntie Mame,False,0
3383,1958,1959,31,ART DIRECTION,Art Direction:  Cary Odell;  Set Decoration:  Louis Diage,"Bell, Book and Candle",False,0
3384,1958,1959,31,ART DIRECTION,"Art Direction:  Lyle R. Wheeler, John DeCuir;  Set Decoration:  Walter M. Scott, Paul S. Fox",A Certain Smile,False,0
3385,1958,1959,31,ART DIRECTION,"Art Direction:  William A. Horning, Preston Ames;  Set Decoration:  Henry Grace, Keogh Gleason",Gigi,True,9
3386,1958,1959,31,ART DIRECTION,"Art Direction:  Hal Pereira, Henry Bumstead;  Set Decoration:  Sam Comer, Frank McKelvy",Vertigo,False,0
3387,1958,1959,31,CINEMATOGRAPHY (Black-and-White),Sam Leavitt,The Defiant Ones,True,2
3388,1958,1959,31,CINEMATOGRAPHY (Black-and-White),Daniel L. Fapp,Desire under the Elms,False,0
3389,1958,1959,31,CINEMATOGRAPHY (Black-and-White),Lionel Lindon,I Want to Live!,False,1
3390,1958,1959,31,CINEMATOGRAPHY (Black-and-White),"Charles Lang, Jr.",Separate Tables,False,2
3391,1958,1959,31,CINEMATOGRAPHY (Black-and-White),Joe MacDonald,The Young Lions,False,0
3392,1958,1959,31,CINEMATOGRAPHY (Color),"Harry Stradling, Sr.",Auntie Mame,False,0
3393,1958,1959,31,CINEMATOGRAPHY (Color),William Daniels,Cat on a Hot Tin Roof,False,0
3394,1958,1959,31,CINEMATOGRAPHY (Color),Joseph Ruttenberg,Gigi,True,9
3395,1958,1959,31,CINEMATOGRAPHY (Color),James Wong Howe,The Old Man and the Sea,False,2
3396,1958,1959,31,CINEMATOGRAPHY (Color),Leon Shamroy,South Pacific,False,1
3397,1958,1959,31,COSTUME DESIGN,Jean Louis,"Bell, Book and Candle",False,0
3398,1958,1959,31,COSTUME DESIGN,"Ralph Jester, Edith Head, John Jensen",The Buccaneer,False,0
3399,1958,1959,31,COSTUME DESIGN,"Charles LeMaire, Mary Wills",A Certain Smile,False,0
3400,1958,1959,31,COSTUME DESIGN,Cecil Beaton,Gigi,True,9
3401,1958,1959,31,COSTUME DESIGN,Walter Plunkett,Some Came Running,False,0
3402,1958,1959,31,DIRECTING,Richard Brooks,Cat on a Hot Tin Roof,False,0
3403,1958,1959,31,DIRECTING,Stanley Kramer,The Defiant Ones,False,2
3404,1958,1959,31,DIRECTING,Vincente Minnelli,Gigi,True,9
3405,1958,1959,31,DIRECTING,Robert Wise,I Want to Live!,False,1
3406,1958,1959,31,DIRECTING,Mark Robson,The Inn of the Sixth Happiness,False,0
3407,1958,1959,31,DOCUMENTARY (Feature),"James Carr, Producer",Antarctic Crossing,False,0
3408,1958,1959,31,DOCUMENTARY (Feature),"Robert Snyder, Producer",The Hidden World,False,0
3409,1958,1959,31,DOCUMENTARY (Feature),"Nathan Zucker, Producer",Psychiatric Nursing,False,0
3410,1958,1959,31,DOCUMENTARY (Feature),"Ben Sharpsteen, Producer",White Wilderness,True,1
3411,1958,1959,31,DOCUMENTARY (Short Subject),"Ben Sharpsteen, Producer",Ama Girls,True,1
3412,1958,1959,31,DOCUMENTARY (Short Subject),"Kenneth G. Brown, Producer",Employees Only,False,0
3413,1958,1959,31,DOCUMENTARY (Short Subject),"Ian Ferguson, Producer",Journey into Spring,False,0
3414,1958,1959,31,DOCUMENTARY (Short Subject),"Tom Daly, Producer",The Living Stone,False,0
3415,1958,1959,31,DOCUMENTARY (Short Subject),"Thorold Dickinson, Producer",Overture,False,0
3416,1958,1959,31,FILM EDITING,William Ziegler,Auntie Mame,False,0
3417,1958,1959,31,FILM EDITING,"William A. Lyon, Al Clark",Cowboy,False,0
3418,1958,1959,31,FILM EDITING,Frederic Knudtson,The Defiant Ones,False,2
3419,1958,1959,31,FILM EDITING,Adrienne Fazan,Gigi,True,9
3420,1958,1959,31,FILM EDITING,William Hornbeck,I Want to Live!,False,1
3421,1958,1959,31,FOREIGN LANGUAGE FILM,West Germany,Arms and the Man,False,0
3422,1958,1959,31,FOREIGN LANGUAGE FILM,Spain,La Venganza,False,0
3423,1958,1959,31,FOREIGN LANGUAGE FILM,France,My Uncle,True,1
3424,1958,1959,31,FOREIGN LANGUAGE FILM,Yugoslavia,The Road a Year Long,False,0
3425,1958,1959,31,FOREIGN LANGUAGE FILM,Italy,The Usual Unidentified Thieves,False,0
3426,1958,1959,31,MUSIC (Music Score of a Dramatic or Comedy Picture),Jerome Moross,The Big Country,False,1
3427,1958,1959,31,MUSIC (Music Score of a Dramatic or Comedy Picture),Dimitri Tiomkin,The Old Man and the Sea,True,2
3428,1958,1959,31,MUSIC (Music Score of a Dramatic or Comedy Picture),David Raksin,Separate Tables,False,2
3429,1958,1959,31,MUSIC (Music Score of a Dramatic or Comedy Picture),Oliver Wallace,White Wilderness,False,1
3430,1958,1959,31,MUSIC (Music Score of a Dramatic or Comedy Picture),Hugo Friedhofer,The Young Lions,False,0
3431,1958,1959,31,MUSIC (Scoring of a Musical Picture),"Yuri Faier, G. Rozhdestvensky",The Bolshoi Ballet,False,0
3432,1958,1959,31,MUSIC (Scoring of a Musical Picture),Ray Heindorf,Damn Yankees,False,0
3433,1958,1959,31,MUSIC (Scoring of a Musical Picture),Andre Previn,Gigi,True,9
3434,1958,1959,31,MUSIC (Scoring of a Musical Picture),Lionel Newman,Mardi Gras,False,0
3435,1958,1959,31,MUSIC (Scoring of a Musical Picture),"Alfred Newman, Ken Darby",South Pacific,False,1
3436,1958,1959,31,MUSIC (Song),Music and Lyrics by Jay Livingston and Ray Evans,Houseboat,False,0
3437,1958,1959,31,MUSIC (Song),Music by Sammy Fain; Lyrics by Paul Francis Webster,A Certain Smile,False,0
3438,1958,1959,31,MUSIC (Song),Music by Frederick Loewe; Lyrics by Alan Jay Lerner,Gigi,True,9
3439,1958,1959,31,MUSIC (Song),Music by James Van Heusen; Lyrics by Sammy Cahn,Some Came Running,False,0
3440,1958,1959,31,MUSIC (Song),Music by Sammy Fain; Lyrics by Paul Francis Webster,Marjorie Morningstar,False,0
3441,1958,1959,31,BEST MOTION PICTURE,Warner Bros.,Auntie Mame,False,0
3442,1958,1959,31,BEST MOTION PICTURE,"Lawrence Weingarten, Producer",Cat on a Hot Tin Roof,False,0
3443,1958,1959,31,BEST MOTION PICTURE,"Stanley Kramer, Producer",The Defiant Ones,False,2
3444,1958,1959,31,BEST MOTION PICTURE,"Arthur Freed, Producer",Gigi,True,9
3445,1958,1959,31,BEST MOTION PICTURE,"Harold Hecht, Producer",Separate Tables,False,2
3446,1958,1959,31,SHORT SUBJECT (Cartoon),"John W. Burton, Producer",Knighty Knight Bugs,True,1
3447,1958,1959,31,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Paul Bunyan,False,0
3448,1958,1959,31,SHORT SUBJECT (Cartoon),"William M. Weiss, Producer",Sidney's Family Tree,False,0
3449,1958,1959,31,SHORT SUBJECT (Live Action),"Walt Disney, Producer",Grand Canyon,True,1
3450,1958,1959,31,SHORT SUBJECT (Live Action),"Ian Ferguson, Producer",Journey into Spring,False,0
3451,1958,1959,31,SHORT SUBJECT (Live Action),"John Patrick Hayes, Producer",The Kiss,False,0
3452,1958,1959,31,SHORT SUBJECT (Live Action),New Zealand Screen Board,Snows of Aorangi,False,0
3453,1958,1959,31,SHORT SUBJECT (Live Action),"James A. Lebenthal, Producer",T Is for Tumbleweed,False,0
3454,1958,1959,31,SOUND,"Samuel Goldwyn Studio Sound Department, Gordon E. Sawyer, Sound Director",I Want to Live!,False,1
3455,1958,1959,31,SOUND,"Todd-AO Sound Department, Fred Hynes, Sound Director",South Pacific,True,1
3456,1958,1959,31,SOUND,"Universal-International Studio Sound Department, Leslie I. Carey, Sound Director",A Time to Love and a Time to Die,False,0
3457,1958,1959,31,SOUND,"Paramount Studio Sound Department, George Dutton, Sound Director",Vertigo,False,0
3458,1958,1959,31,SOUND,"20th Century-Fox Studio Sound Department, Carl Faulkner, Sound Director",The Young Lions,False,0
3459,1958,1959,31,SPECIAL EFFECTS,Visual Effects by Tom Howard,tom thumb,True,1
3460,1958,1959,31,SPECIAL EFFECTS,Visual Effects by A. Arnold Gillespie; Audible Effects by Harold Humbrock,Torpedo Run,False,0
3461,1958,1959,31,WRITING (Screenplay--based on material from another medium),"Richard Brooks, James Poe",Cat on a Hot Tin Roof,False,0
3462,1958,1959,31,WRITING (Screenplay--based on material from another medium),Alan Jay Lerner,Gigi,True,9
3463,1958,1959,31,WRITING (Screenplay--based on material from another medium),Alec Guinness,The Horse's Mouth,False,0
3464,1958,1959,31,WRITING (Screenplay--based on material from another medium),"Nelson Gidding, Don Mankiewicz",I Want to Live!,False,1
3465,1958,1959,31,WRITING (Screenplay--based on material from another medium),"Terence Rattigan, John Gay",Separate Tables,False,2
3466,1958,1959,31,WRITING (Story and Screenplay--written directly for the screen),"Nedrick Young, Harold Jacob Smith",The Defiant Ones,True,2
3467,1958,1959,31,WRITING (Story and Screenplay--written directly for the screen),Paddy Chayefsky,The Goddess,False,0
3468,1958,1959,31,WRITING (Story and Screenplay--written directly for the screen),"Melville Shavelson, Jack Rose",Houseboat,False,0
3469,1958,1959,31,WRITING (Story and Screenplay--written directly for the screen),"Story by James Edward Grant;  Screenplay by William Bowers, James Edward Grant",The Sheepman,False,0
3470,1958,1959,31,WRITING (Story and Screenplay--written directly for the screen),"Fay Kanin, Michael Kanin",Teacher's Pet,False,0
3471,1958,1959,31,HONORARY AWARD, Maurice Chevalier for his contributions to the world of entertainment for more than half a century.,,True,0
3472,1958,1959,31,IRVING G. THALBERG MEMORIAL AWARD,Jack L. Warner,,True,0
3473,1959,1960,32,ACTOR,Laurence Harvey,Room at the Top,False,2
3474,1959,1960,32,ACTOR,Charlton Heston,Ben-Hur,True,11
3475,1959,1960,32,ACTOR,Jack Lemmon,Some Like It Hot,False,1
3476,1959,1960,32,ACTOR,Paul Muni,The Last Angry Man,False,0
3477,1959,1960,32,ACTOR,James Stewart,Anatomy of a Murder,False,0
3478,1959,1960,32,ACTOR IN A SUPPORTING ROLE,Hugh Griffith,Ben-Hur,True,11
3479,1959,1960,32,ACTOR IN A SUPPORTING ROLE,Arthur O'Connell,Anatomy of a Murder,False,0
3480,1959,1960,32,ACTOR IN A SUPPORTING ROLE,George C. Scott,Anatomy of a Murder,False,0
3481,1959,1960,32,ACTOR IN A SUPPORTING ROLE,Robert Vaughn,The Young Philadelphians,False,0
3482,1959,1960,32,ACTOR IN A SUPPORTING ROLE,Ed Wynn,The Diary of Anne Frank,False,3
3483,1959,1960,32,ACTRESS,Doris Day,Pillow Talk,False,1
3484,1959,1960,32,ACTRESS,Audrey Hepburn,The Nun's Story,False,0
3485,1959,1960,32,ACTRESS,Katharine Hepburn,"Suddenly, Last Summer",False,0
3486,1959,1960,32,ACTRESS,Simone Signoret,Room at the Top,True,2
3487,1959,1960,32,ACTRESS,Elizabeth Taylor,"Suddenly, Last Summer",False,0
3488,1959,1960,32,ACTRESS IN A SUPPORTING ROLE,Hermione Baddeley,Room at the Top,False,2
3489,1959,1960,32,ACTRESS IN A SUPPORTING ROLE,Susan Kohner,Imitation of Life,False,0
3490,1959,1960,32,ACTRESS IN A SUPPORTING ROLE,Juanita Moore,Imitation of Life,False,0
3491,1959,1960,32,ACTRESS IN A SUPPORTING ROLE,Thelma Ritter,Pillow Talk,False,1
3492,1959,1960,32,ACTRESS IN A SUPPORTING ROLE,Shelley Winters,The Diary of Anne Frank,True,3
3493,1959,1960,32,ART DIRECTION (Black-and-White),"Art Direction:  Hal Pereira, Walter Tyler;  Set Decoration:  Sam Comer, Arthur Krams",Career,False,0
3494,1959,1960,32,ART DIRECTION (Black-and-White),"Art Direction:  Lyle R. Wheeler, George W. Davis;  Set Decoration:  Walter M. Scott, Stuart A. Reiss",The Diary of Anne Frank,True,3
3495,1959,1960,32,ART DIRECTION (Black-and-White),Art Direction:  Carl Anderson;  Set Decoration:  William Kiernan,The Last Angry Man,False,0
3496,1959,1960,32,ART DIRECTION (Black-and-White),Art Direction:  Ted Haworth;  Set Decoration:  Edward G. Boyle,Some Like It Hot,False,1
3497,1959,1960,32,ART DIRECTION (Black-and-White),"Art Direction:  Oliver Messel, William Kellner;  Set Decoration:  Scot Slimon","Suddenly, Last Summer",False,0
3498,1959,1960,32,ART DIRECTION (Color),"Art Direction:  William A. Horning, Edward Carfagno;  Set Decoration:  Hugh Hunt",Ben-Hur,True,11
3499,1959,1960,32,ART DIRECTION (Color),Art Direction:  John DeCuir;  Set Decoration:  Julia Heron,The Big Fisherman,False,0
3500,1959,1960,32,ART DIRECTION (Color),"Art Direction:  Lyle R. Wheeler, Franz Bachelin, Herman A. Blumenthal;  Set Decoration:  Walter M. Scott, Joseph Kish",Journey to the Center of the Earth,False,0
3501,1959,1960,32,ART DIRECTION (Color),"Art Direction:  William A. Horning, Robert Boyle, Merrill Pye;  Set Decoration:  Henry Grace, Frank McKelvy",North by Northwest,False,0
3502,1959,1960,32,ART DIRECTION (Color),"Art Direction:  Richard H. Riedel;  Set Decoration:  Russell A. Gausman, Ruby R. Levitt",Pillow Talk,False,1
3503,1959,1960,32,CINEMATOGRAPHY (Black-and-White),Sam Leavitt,Anatomy of a Murder,False,0
3504,1959,1960,32,CINEMATOGRAPHY (Black-and-White),Joseph LaShelle,Career,False,0
3505,1959,1960,32,CINEMATOGRAPHY (Black-and-White),William C. Mellor,The Diary of Anne Frank,True,3
3506,1959,1960,32,CINEMATOGRAPHY (Black-and-White),"Charles Lang, Jr.",Some Like It Hot,False,1
3507,1959,1960,32,CINEMATOGRAPHY (Black-and-White),"Harry Stradling, Sr.",The Young Philadelphians,False,0
3508,1959,1960,32,CINEMATOGRAPHY (Color),Robert L. Surtees,Ben-Hur,True,11
3509,1959,1960,32,CINEMATOGRAPHY (Color),Lee Garmes,The Big Fisherman,False,0
3510,1959,1960,32,CINEMATOGRAPHY (Color),Daniel L. Fapp,The Five Pennies,False,0
3511,1959,1960,32,CINEMATOGRAPHY (Color),Franz Planer,The Nun's Story,False,0
3512,1959,1960,32,CINEMATOGRAPHY (Color),Leon Shamroy,Porgy and Bess,False,1
3513,1959,1960,32,COSTUME DESIGN (Black-and-White),Edith Head,Career,False,0
3514,1959,1960,32,COSTUME DESIGN (Black-and-White),"Charles LeMaire, Mary Wills",The Diary of Anne Frank,False,3
3515,1959,1960,32,COSTUME DESIGN (Black-and-White),Helen Rose,The Gazebo,False,0
3516,1959,1960,32,COSTUME DESIGN (Black-and-White),Orry-Kelly,Some Like It Hot,True,1
3517,1959,1960,32,COSTUME DESIGN (Black-and-White),Howard Shoup,The Young Philadelphians,False,0
3518,1959,1960,32,COSTUME DESIGN (Color),Elizabeth Haffenden,Ben-Hur,True,11
3519,1959,1960,32,COSTUME DESIGN (Color),Adele Palmer,The Best of Everything,False,0
3520,1959,1960,32,COSTUME DESIGN (Color),Renie,The Big Fisherman,False,0
3521,1959,1960,32,COSTUME DESIGN (Color),Edith Head,The Five Pennies,False,0
3522,1959,1960,32,COSTUME DESIGN (Color),Irene Sharaff,Porgy and Bess,False,1
3523,1959,1960,32,DIRECTING,William Wyler,Ben-Hur,True,11
3524,1959,1960,32,DIRECTING,George Stevens,The Diary of Anne Frank,False,3
3525,1959,1960,32,DIRECTING,Fred Zinnemann,The Nun's Story,False,0
3526,1959,1960,32,DIRECTING,Jack Clayton,Room at the Top,False,2
3527,1959,1960,32,DIRECTING,Billy Wilder,Some Like It Hot,False,1
3528,1959,1960,32,DOCUMENTARY (Feature),"David L. Wolper, Producer",The Race for Space,False,0
3529,1959,1960,32,DOCUMENTARY (Feature),"Bernhard Grzimek, Producer",Serengeti Shall Not Die,True,1
3530,1959,1960,32,DOCUMENTARY (Short Subject),"Walt Disney, Producer",Donald in Mathmagic Land,False,0
