,year_film,year_ceremony,ceremony,category,name,film,winner,Number of wins
5184,1977,1978,50,MUSIC (Original Score),Maurice Jarre,Mohammad - Messenger of God,False,0
5188,1977,1978,50,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),Song Score by Al Kasha and Joel Hirschhorn; Adaptation Score by Irwin Kostal,Pete's Dragon,False,0
5189,1977,1978,50,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),Song Score by Richard M. Sherman and Robert B. Sherman; Adaptation Score by Angela Morley,The Slipper and the Rose--The Story of Cinderella,False,0
5193,1977,1978,50,MUSIC (Original Song),Music by Sammy Fain; Lyrics by Carol Connors and Ayn Robbins,The Rescuers,False,0
5194,1977,1978,50,MUSIC (Original Song),Music and Lyrics by Joseph Brooks,You Light Up My Life,True,1
5200,1977,1978,50,SHORT FILM (Animated),"Ishu Patel, Producer",The Bead Game,False,0
5201,1977,1978,50,SHORT FILM (Animated),"John Hubley, Faith Hubley and Garry Trudeau, Producers",The Doonesbury Special,False,0
5202,1977,1978,50,SHORT FILM (Animated),"James Picker, Robert Grossman and Craig Whitaker, Producers",Jimmy the C,False,0
5203,1977,1978,50,SHORT FILM (Animated),"Co Hoedeman, Producer",The Sand Castle,True,1
5204,1977,1978,50,SHORT FILM (Live Action),"William E. McEuen, Producer",The Absent-Minded Waiter,False,0
5205,1977,1978,50,SHORT FILM (Live Action),"Jerry Butts, Producer",Floating Free,False,0
5206,1977,1978,50,SHORT FILM (Live Action),"Beverly Shaffer and Yuki Yoshida, Producers",I'll Find a Way,True,1
5207,1977,1978,50,SHORT FILM (Live Action),"Saul Bass, Producer",Notes on the Popular Arts,False,0
5208,1977,1978,50,SHORT FILM (Live Action),"Philip Dauber, Producer",Spaceborne,False,0
5210,1977,1978,50,SOUND,"Walter Goss, Dick Alexander, Tom Beckert, Robin Gregory",The Deep,False,0
5211,1977,1978,50,SOUND,"Robert Knudson, Robert J. Glass, Richard Tyler, Jean-Louis Ducarme",Sorcerer,False,0
5217,1977,1978,50,WRITING (Screenplay--based on material from another medium),"Gavin Lambert, Lewis John Carlino",I Never Promised You a Rose Garden,False,0
5219,1977,1978,50,WRITING (Screenplay--based on material from another medium),Larry Gelbart,"Oh, God!",False,0
5223,1977,1978,50,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),Robert Benton,The Late Show,False,0
5227,1978,1979,51,ACTOR IN A LEADING ROLE,Warren Beatty,Heaven Can Wait,False,0
5228,1978,1979,51,ACTOR IN A LEADING ROLE,Gary Busey,The Buddy Holly Story,False,1
5229,1978,1979,51,ACTOR IN A LEADING ROLE,Robert De Niro,The Deer Hunter,False,5
5230,1978,1979,51,ACTOR IN A LEADING ROLE,Laurence Olivier,The Boys from Brazil,False,0
5231,1978,1979,51,ACTOR IN A LEADING ROLE,Jon Voight,Coming Home,True,3
5233,1978,1979,51,ACTOR IN A SUPPORTING ROLE,Richard Farnsworth,Comes a Horseman,False,0
5234,1978,1979,51,ACTOR IN A SUPPORTING ROLE,John Hurt,Midnight Express,False,2
5237,1978,1979,51,ACTRESS IN A LEADING ROLE,Ingrid Bergman,Autumn Sonata,False,0
5238,1978,1979,51,ACTRESS IN A LEADING ROLE,Ellen Burstyn,"Same Time, Next Year",False,0
5239,1978,1979,51,ACTRESS IN A LEADING ROLE,Jill Clayburgh,An Unmarried Woman,False,0
5241,1978,1979,51,ACTRESS IN A LEADING ROLE,Geraldine Page,Interiors,False,0
5244,1978,1979,51,ACTRESS IN A SUPPORTING ROLE,Maggie Smith,California Suite,True,1
5247,1978,1979,51,ART DIRECTION,"Art Direction:  Dean Tavoularis, Angelo Graham;  Set Decoration:  George R. Nelson, Bruce Kay",The Brink's Job,False,0
5251,1978,1979,51,ART DIRECTION,"Art Direction:  Tony Walton, Philip Rosenberg;  Set Decoration:  Edward Stewart, Robert Drumheller",The Wiz,False,0
5252,1978,1979,51,CINEMATOGRAPHY,Nestor Almendros,Days of Heaven,True,1
5257,1978,1979,51,COSTUME DESIGN,Renie Conley,Caravans,False,0
5259,1978,1979,51,COSTUME DESIGN,Anthony Powell,Death on the Nile,True,1
5260,1978,1979,51,COSTUME DESIGN,Paul Zastupnevich,The Swarm,False,0
5267,1978,1979,51,DOCUMENTARY (Feature),"Albert Lamorisse, Producer",The Lovers' Wind,False,0
5268,1978,1979,51,DOCUMENTARY (Feature),"Alan Root, Producer",Mysterious Castles of Clay,False,0
5269,1978,1979,51,DOCUMENTARY (Feature),"Jean-Pierre Dutilleux, Barry Williams and Michel Gast, Producers",Raoni,False,0
5270,1978,1979,51,DOCUMENTARY (Feature),"Arnold Shapiro, Producer",Scared Straight!,True,1
5271,1978,1979,51,DOCUMENTARY (Feature),"Anne Bohlen, Lyn Goldfarb and Lorraine Gray, Producers",With Babies and Banners: Story of the Women's Emergency Brigade,False,0
5272,1978,1979,51,DOCUMENTARY (Short Subject),"Jerry Aronson, Producer",The Divided Trail: A Native American Odyssey,False,0
5273,1978,1979,51,DOCUMENTARY (Short Subject),"K.K. Kapil, Producer",An Encounter with Faces,False,0
5274,1978,1979,51,DOCUMENTARY (Short Subject),"Jacqueline Phillips Shedd and Ben Shedd, Producers",The Flight of the Gossamer Condor,True,1
5275,1978,1979,51,DOCUMENTARY (Short Subject),"August Cinquegrana, Producer",Goodnight Miss Ann,False,0
5276,1978,1979,51,DOCUMENTARY (Short Subject),"J. Gary Mitchell, Producer",Squires of San Quentin,False,0
5281,1978,1979,51,FILM EDITING,Stuart Baird,Superman,False,0
5282,1978,1979,51,FOREIGN LANGUAGE FILM,France,Get Out Your Handkerchiefs,True,1
5283,1978,1979,51,FOREIGN LANGUAGE FILM,German Federal Republic,The Glass Cell,False,0
5284,1978,1979,51,FOREIGN LANGUAGE FILM,Hungary,Hungarians,False,0
5285,1978,1979,51,FOREIGN LANGUAGE FILM,Italy,Viva Italia!,False,0
5286,1978,1979,51,FOREIGN LANGUAGE FILM,Union of Soviet Socialist Republics,White Bim Black Ear,False,0
5288,1978,1979,51,MUSIC (Adaptation Score),Jerry Wexler,Pretty Baby,False,0
5295,1978,1979,51,MUSIC (Original Song),Music and Lyrics by John Farrar,Grease,False,0
5296,1978,1979,51,MUSIC (Original Song),Music and Lyrics by Paul Jabara,Thank God It's Friday,True,1
5298,1978,1979,51,MUSIC (Original Song),Music by Charles Fox; Lyrics by Norman Gimbel,Foul Play,False,0
5299,1978,1979,51,MUSIC (Original Song),Music and Lyrics by Richard M. Sherman and Robert B. Sherman,The Magic of Lassie,False,0
5305,1978,1979,51,SHORT FILM (Animated),"Nico Crama, Producer",Oh My Darling,False,0
5306,1978,1979,51,SHORT FILM (Animated),"Will Vinton, Producer",Rip Van Winkle,False,0
5307,1978,1979,51,SHORT FILM (Animated),"Eunice Macaulay and John Weldon, Producers",Special Delivery,True,1
5308,1978,1979,51,SHORT FILM (Live Action),"Jim Belcher and Fern Field, Producers",A Different Approach,False,0
5309,1978,1979,51,SHORT FILM (Live Action),"Andrew Sugerman, Producer",Mandy's Grandmother,False,0
5310,1978,1979,51,SHORT FILM (Live Action),"Seth Pinsker, Producer",Strange Fruit,False,0
5311,1978,1979,51,SHORT FILM (Live Action),"Taylor Hackford, Producer",Teenage Father,True,1
5315,1978,1979,51,SOUND,"Robert Knudson, Robert J. Glass, Don MacDougall, Jack Solomon",Hooper,False,0
5317,1978,1979,51,WRITING (Screenplay Based on Material from Another Medium),Walter Newman,Bloodbrothers,False,0
5328,1979,1980,52,ACTOR IN A LEADING ROLE,Dustin Hoffman,Kramer vs. Kramer,True,5
5329,1979,1980,52,ACTOR IN A LEADING ROLE,Jack Lemmon,The China Syndrome,False,0
5330,1979,1980,52,ACTOR IN A LEADING ROLE,Al Pacino,...And Justice for All,False,0
5331,1979,1980,52,ACTOR IN A LEADING ROLE,Roy Scheider,All That Jazz,False,4
5332,1979,1980,52,ACTOR IN A LEADING ROLE,Peter Sellers,Being There,False,1
5334,1979,1980,52,ACTOR IN A SUPPORTING ROLE,Robert Duvall,Apocalypse Now,False,2
5335,1979,1980,52,ACTOR IN A SUPPORTING ROLE,Frederic Forrest,The Rose,False,0
5337,1979,1980,52,ACTOR IN A SUPPORTING ROLE,Mickey Rooney,The Black Stallion,False,1
5338,1979,1980,52,ACTRESS IN A LEADING ROLE,Jill Clayburgh,Starting Over,False,0
5339,1979,1980,52,ACTRESS IN A LEADING ROLE,Sally Field,Norma Rae,True,2
5341,1979,1980,52,ACTRESS IN A LEADING ROLE,Marsha Mason,Chapter Two,False,0
5344,1979,1980,52,ACTRESS IN A SUPPORTING ROLE,Barbara Barrie,Breaking Away,False,1
5346,1979,1980,52,ACTRESS IN A SUPPORTING ROLE,Mariel Hemingway,Manhattan,False,0
5348,1979,1980,52,ART DIRECTION,"Art Direction:  Michael Seymour, Les Dilley, Roger Christian;  Set Decoration:  Ian Whittaker",Alien,False,1
5352,1979,1980,52,ART DIRECTION,"Art Direction:  Harold Michelson, Joe Jennings, Leon Harris, John Vallone;  Set Decoration:  Linda DeScenna",Star Trek - The Motion Picture,False,0
5355,1979,1980,52,CINEMATOGRAPHY,Frank Phillips,The Black Hole,False,0
5357,1979,1980,52,CINEMATOGRAPHY,William A. Fraker,1941,False,0
5358,1979,1980,52,COSTUME DESIGN,Shirley Russell,Agatha,False,0
5360,1979,1980,52,COSTUME DESIGN,William Ware Theiss,Butch and Sundance: The Early Days,False,0
5361,1979,1980,52,COSTUME DESIGN,Judy Moorcroft,The Europeans,False,0
5362,1979,1980,52,COSTUME DESIGN,"Piero Tosi, Ambra Danon",La Cage aux Folles,False,0
5368,1979,1980,52,DOCUMENTARY (Feature),"Ira Wohl, Producer",Best Boy,True,1
5369,1979,1980,52,DOCUMENTARY (Feature),"David A. Vassar, Producer",Generation on the Wind,False,0
5370,1979,1980,52,DOCUMENTARY (Feature),"Paul Cowan and Jacques Bobet, Producers",Going the Distance,False,0
5371,1979,1980,52,DOCUMENTARY (Feature),"Steve Singer and Tom Priestley, Producers",The Killing Ground,False,0
5372,1979,1980,52,DOCUMENTARY (Feature),"Glenn Silber and Barry Alexander Brown, Producers",The War at Home,False,0
5373,1979,1980,52,DOCUMENTARY (Short Subject),"Risto Teofilovski, Producer",Dae,False,0
5374,1979,1980,52,DOCUMENTARY (Short Subject),"Donald A. Connolly and James R. Messenger, Producers",Koryo Celadon,False,0
5375,1979,1980,52,DOCUMENTARY (Short Subject),"Phillip Borsos, Producer",Nails,False,0
5376,1979,1980,52,DOCUMENTARY (Short Subject),"Saul J. Turell, Producer",Paul Robeson: Tribute to an Artist,True,1
5377,1979,1980,52,DOCUMENTARY (Short Subject),"Dick Young, Producer",Remember Me,False,0
5383,1979,1980,52,FOREIGN LANGUAGE FILM,Poland,The Maids of Wilko,False,0
5384,1979,1980,52,FOREIGN LANGUAGE FILM,Spain,Mama Turns a Hundred,False,0
5385,1979,1980,52,FOREIGN LANGUAGE FILM,France,A Simple Story,False,0
5386,1979,1980,52,FOREIGN LANGUAGE FILM,Federal Republic of Germany,The Tin Drum,True,1
5387,1979,1980,52,FOREIGN LANGUAGE FILM,Italy,To Forget Venice,False,0
5388,1979,1980,52,MUSIC (Original Score),Lalo Schifrin,The Amityville Horror,False,0
5389,1979,1980,52,MUSIC (Original Score),Dave Grusin,The Champ,False,0
5390,1979,1980,52,MUSIC (Original Score),Georges Delerue,A Little Romance,True,1
5392,1979,1980,52,MUSIC (Original Score),Henry Mancini,10,False,0
5395,1979,1980,52,MUSIC (Original Song Score and Its Adaptation -or- Adaptation Score),Song Score by Paul Williams and Kenny Ascher; Adaptation Score by Paul Williams,The Muppet Movie,False,0
5396,1979,1980,52,MUSIC (Original Song),Music by David Shire; Lyric by Alan Bergman and Marilyn Bergman,The Promise,False,0
5400,1979,1980,52,MUSIC (Original Song),Music by Marvin Hamlisch; Lyric by Carole Bayer Sager,Ice Castles,False,0
5406,1979,1980,52,SHORT FILM (Animated),"Bob Godfrey and Zlatko Grgic, Producers",Dream Doll,False,0
5407,1979,1980,52,SHORT FILM (Animated),"Derek Lamb, Producer",Every Child,True,1
5408,1979,1980,52,SHORT FILM (Animated),"Paul Fierlinger, Producer",It's So Nice to Have a Wolf around the House,False,0
5409,1979,1980,52,SHORT FILM (Live Action),"Sarah Pillsbury and Ron Ellis, Producers",Board and Care,True,1
5410,1979,1980,52,SHORT FILM (Live Action),"Roman Kroitor and Stefan Wodoslawsky, Producers",Bravery in the Field,False,0
5411,1979,1980,52,SHORT FILM (Live Action),"Carol Lowell and Ross Lowell, Producers","Oh Brother, My Brother",False,0
5412,1979,1980,52,SHORT FILM (Live Action),"Saul Bass and Michael Britton, Producers",The Solar Film,False,0
5413,1979,1980,52,SHORT FILM (Live Action),"Harry Mathias, Jay Zukerman and Larry Hankin, Producers",Solly's Diner,False,0
5415,1979,1980,52,SOUND,"Arthur Piantadosi, Les Fresholtz, Michael Minkler, Al Overton",The Electric Horseman,False,0
5416,1979,1980,52,SOUND,"William McCaughey, Aaron Rochin, Michael J. Kohut, Jack Solomon",Meteor,False,0
5421,1979,1980,52,VISUAL EFFECTS,"Derek Meddings, Paul Wilson, John Evans",Moonraker,False,0
5435,1980,1981,53,ACTOR IN A LEADING ROLE,Robert De Niro,Raging Bull,True,2
5436,1980,1981,53,ACTOR IN A LEADING ROLE,Robert Duvall,The Great Santini,False,0
5437,1980,1981,53,ACTOR IN A LEADING ROLE,John Hurt,The Elephant Man,False,0
5438,1980,1981,53,ACTOR IN A LEADING ROLE,Jack Lemmon,Tribute,False,0
5439,1980,1981,53,ACTOR IN A LEADING ROLE,Peter O'Toole,The Stunt Man,False,0
5440,1980,1981,53,ACTOR IN A SUPPORTING ROLE,Judd Hirsch,Ordinary People,False,4
5444,1980,1981,53,ACTOR IN A SUPPORTING ROLE,Jason Robards,Melvin and Howard,False,2
5445,1980,1981,53,ACTRESS IN A LEADING ROLE,Ellen Burstyn,Resurrection,False,0
5446,1980,1981,53,ACTRESS IN A LEADING ROLE,Goldie Hawn,Private Benjamin,False,0
5448,1980,1981,53,ACTRESS IN A LEADING ROLE,Gena Rowlands,Gloria,False,0
5449,1980,1981,53,ACTRESS IN A LEADING ROLE,Sissy Spacek,Coal Miner's Daughter,True,1
5453,1980,1981,53,ACTRESS IN A SUPPORTING ROLE,Diana Scarwid,Inside Moves,False,0
5457,1980,1981,53,ART DIRECTION,"Art Direction:  Norman Reynolds, Leslie Dilley, Harry Lange, Alan Tomkins;  Set Decoration:  Michael Ford",The Empire Strikes Back,False,2
5458,1980,1981,53,ART DIRECTION,Yoshiro Muraki,Kagemusha (The Shadow Warrior),False,0
5459,1980,1981,53,ART DIRECTION,"Art Direction:  Pierre Guffroy, Jack Stephens",Tess,True,3
5460,1980,1981,53,CINEMATOGRAPHY,Nestor Almendros,The Blue Lagoon,False,0
5462,1980,1981,53,CINEMATOGRAPHY,James Crabe,The Formula,False,0
5466,1980,1981,53,COSTUME DESIGN,Anna Senior,My Brilliant Career,False,0
5467,1980,1981,53,COSTUME DESIGN,Jean-Pierre Dorleac,Somewhere in Time,False,0
5469,1980,1981,53,COSTUME DESIGN,Paul Zastupnevich,When Time Ran Out,False,0
5475,1980,1981,53,DOCUMENTARY (Feature),"Ross Spears, Producer",Agee,False,0
5476,1980,1981,53,DOCUMENTARY (Feature),"Jon Else, Producer",The Day after Trinity,False,0
5477,1980,1981,53,DOCUMENTARY (Feature),"Murray Lerner, Producer",From Mao to Mozart: Isaac Stern in China,True,1
5478,1980,1981,53,DOCUMENTARY (Feature),"David Bradbury, Producer",Front Line,False,0
5479,1980,1981,53,DOCUMENTARY (Feature),"Bengt von zur Muehlen and Arthur Cohn, Producers",The Yellow Star - The Persecution of the Jews in Europe 1933-45,False,0
5480,1980,1981,53,DOCUMENTARY (Short Subject),"John Watson and Pen Densham, Producers",Don't Mess with Bill,False,0
5481,1980,1981,53,DOCUMENTARY (Short Subject),"George Casey, Producer",The Eruption of Mount St. Helens,False,0
5482,1980,1981,53,DOCUMENTARY (Short Subject),"Dick Young, Producer",It's the Same World,False,0
5483,1980,1981,53,DOCUMENTARY (Short Subject),"Roland Hallé and Peter W. Ladue, Producers",Karl Hess: Toward Liberty,True,1
5484,1980,1981,53,DOCUMENTARY (Short Subject),"Richard Hawkins and Jorge Preloran, Producers",Luther Metke at 94,False,0
5486,1980,1981,53,FILM EDITING,David Blewitt,The Competition,False,0
5488,1980,1981,53,FILM EDITING,Gerry Hambling,Fame,False,2
5490,1980,1981,53,FOREIGN LANGUAGE FILM,Hungary,Confidence,False,0
5492,1980,1981,53,FOREIGN LANGUAGE FILM,France,The Last Metro,False,0
5493,1980,1981,53,FOREIGN LANGUAGE FILM,Union of Soviet Socialist Republics,Moscow Does Not Believe in Tears,True,1
5494,1980,1981,53,FOREIGN LANGUAGE FILM,Spain,The Nest,False,0
5495,1980,1981,53,MUSIC (Original Score),John Corigliano,Altered States,False,0
5501,1980,1981,53,MUSIC (Original Song),Music and Lyric by Dolly Parton,Nine to Five,False,0
5502,1980,1981,53,MUSIC (Original Song),Music and Lyric by Willie Nelson,Honeysuckle Rose,False,0
5510,1980,1981,53,SHORT FILM (Animated),"Frédéric Back, Producer",All Nothing,False,0
5511,1980,1981,53,SHORT FILM (Animated),"Ferenc Rofusz, Producer",The Fly,True,1
5512,1980,1981,53,SHORT FILM (Animated),"Michael Mills, Producer",History of the World in Three Minutes Flat,False,0
5513,1980,1981,53,SHORT FILM (Dramatic Live Action),"Lloyd Phillips, Producer",The Dollar Bottom,True,1
5514,1980,1981,53,SHORT FILM (Dramatic Live Action),"Bob Carmichael and Greg Lowe, Producers",Fall Line,False,0
5515,1980,1981,53,SHORT FILM (Dramatic Live Action),"Sally Heckel, Producer",A Jury of Her Peers,False,0
5521,1980,1981,53,WRITING (Screenplay Based on Material from Another Medium),"Jonathan Hardy, David Stevens, Bruce Beresford",Breaker Morant,False,0
5526,1980,1981,53,WRITING (Screenplay Written Directly for the Screen),"Screenplay by W. D. Richter;  Story by W. D. Richter, Arthur Ross",Brubaker,False,0
5529,1980,1981,53,WRITING (Screenplay Written Directly for the Screen),Jean Gruault,Mon Oncle D'Amerique,False,0
5532,1981,1982,54,ACTOR IN A LEADING ROLE,Warren Beatty,Reds,False,3
5533,1981,1982,54,ACTOR IN A LEADING ROLE,Henry Fonda,On Golden Pond,True,3
5534,1981,1982,54,ACTOR IN A LEADING ROLE,Burt Lancaster,Atlantic City,False,0
5535,1981,1982,54,ACTOR IN A LEADING ROLE,Dudley Moore,Arthur,False,2
5536,1981,1982,54,ACTOR IN A LEADING ROLE,Paul Newman,Absence of Malice,False,0
5537,1981,1982,54,ACTOR IN A SUPPORTING ROLE,James Coco,Only When I Laugh,False,0
5539,1981,1982,54,ACTOR IN A SUPPORTING ROLE,Ian Holm,Chariots of Fire,False,4
5541,1981,1982,54,ACTOR IN A SUPPORTING ROLE,"Howard E. Rollins, Jr.",Ragtime,False,0
5546,1981,1982,54,ACTRESS IN A LEADING ROLE,Meryl Streep,The French Lieutenant's Woman,False,0
5553,1981,1982,54,ART DIRECTION,Art Direction:  Tambi Larsen;  Set Decoration:  Jim Berkey,Heaven's Gate,False,0
5555,1981,1982,54,ART DIRECTION,"Art Direction:  Norman Reynolds, Leslie Dilley;  Set Decoration:  Michael Ford",Raiders of the Lost Ark,True,5
5557,1981,1982,54,CINEMATOGRAPHY,Alex Thomson,Excalibur,False,0
5564,1981,1982,54,COSTUME DESIGN,Bob Mackie,Pennies from Heaven,False,0
5572,1981,1982,54,DOCUMENTARY (Feature),"Suzanne Bauman, Paul Neshamkin and Jim Burroughs, Producers",Against Wind and Tide: A Cuban Odyssey,False,0
5573,1981,1982,54,DOCUMENTARY (Feature),"Ken Burns, Producer",Brooklyn Bridge,False,0
5574,1981,1982,54,DOCUMENTARY (Feature),"Mary Benjamin, Susanne Simpson and Boyd Estus, Producers",Eight Minutes to Midnight: A Portrait of Dr. Helen Caldicott,False,0
5575,1981,1982,54,DOCUMENTARY (Feature),"Glenn Silber and Tete Vasconcellos, Producers",El Salvador: Another Vietnam,False,0
5576,1981,1982,54,DOCUMENTARY (Feature),"Arnold Schwartzman and Rabbi Marvin Hier, Producers",Genocide,True,1
5577,1981,1982,54,DOCUMENTARY (Short Subject),"Obie Benz, Producer",Americas in Transition,False,0
5578,1981,1982,54,DOCUMENTARY (Short Subject),"Nigel Noble, Producer",Close Harmony,True,1
5579,1981,1982,54,DOCUMENTARY (Short Subject),"Dick Young, Producer",Journey for Survival,False,0
5580,1981,1982,54,DOCUMENTARY (Short Subject),"Linda Chapman, Pam LeBlanc and Freddi Stevens, Producers",See What I Say,False,0
5581,1981,1982,54,DOCUMENTARY (Short Subject),"Roland Hallé and John Hoover, Producers",Urge to Build,False,0
5587,1981,1982,54,FOREIGN LANGUAGE FILM,Switzerland,The Boat Is Full,False,0
5588,1981,1982,54,FOREIGN LANGUAGE FILM,Poland,Man of Iron,False,0
5589,1981,1982,54,FOREIGN LANGUAGE FILM,Hungary,Mephisto,True,1
5590,1981,1982,54,FOREIGN LANGUAGE FILM,Japan,Muddy River,False,0
5591,1981,1982,54,FOREIGN LANGUAGE FILM,Italy,Three Brothers,False,0
5592,1981,1982,54,MAKEUP,Rick Baker,An American Werewolf in London,True,1
5593,1981,1982,54,MAKEUP,Stan Winston,Heartbeeps,False,0
5595,1981,1982,54,MUSIC (Original Score),Alex North,Dragonslayer,False,0
5600,1981,1982,54,MUSIC (Original Song),Music and Lyric by Lionel Richie,Endless Love,False,0
5601,1981,1982,54,MUSIC (Original Song),Music and Lyric by Joe Raposo,The Great Muppet Caper,False,0
5602,1981,1982,54,MUSIC (Original Song),Music by Bill Conti; Lyric by Mick Leeson,For Your Eyes Only,False,0
5609,1981,1982,54,SHORT FILM (Animated),"Frédéric Back, Producer",Crac,True,1
5610,1981,1982,54,SHORT FILM (Animated),"Will Vinton, Producer",The Creation,False,0
5611,1981,1982,54,SHORT FILM (Animated),"Janet Perlman, Producer",The Tender Tale of Cinderella Penguin,False,0
5612,1981,1982,54,SHORT FILM (Live Action),"Christine Oestreicher, Producer",Couples and Robbers,False,0
5613,1981,1982,54,SHORT FILM (Live Action),"John N. Smith, Producer",First Winter,False,0
5614,1981,1982,54,SHORT FILM (Live Action),"Paul Kemp and Shelley Levinson, Producers",Violet,True,1
5616,1981,1982,54,SOUND,"John K. Wilkinson, Robert W. Glass, Jr., Robert M. Thirlwell, Robin Gregory",Outland,False,0
5625,1981,1982,54,WRITING (Screenplay Based on Material from Another Medium),"Jay Presson Allen, Sidney Lumet",Prince of the City,False,0
5633,1982,1983,55,ACTOR IN A LEADING ROLE,Dustin Hoffman,Tootsie,False,1
5634,1982,1983,55,ACTOR IN A LEADING ROLE,Ben Kingsley,Gandhi,True,8
5635,1982,1983,55,ACTOR IN A LEADING ROLE,Jack Lemmon,Missing,False,1
5636,1982,1983,55,ACTOR IN A LEADING ROLE,Paul Newman,The Verdict,False,0
5637,1982,1983,55,ACTOR IN A LEADING ROLE,Peter O'Toole,My Favorite Year,False,0
5638,1982,1983,55,ACTOR IN A SUPPORTING ROLE,Charles Durning,The Best Little Whorehouse in Texas,False,0
5639,1982,1983,55,ACTOR IN A SUPPORTING ROLE,"Louis Gossett, Jr.",An Officer and a Gentleman,True,2
5640,1982,1983,55,ACTOR IN A SUPPORTING ROLE,John Lithgow,The World According to Garp,False,0
5642,1982,1983,55,ACTOR IN A SUPPORTING ROLE,Robert Preston,Victor/Victoria,False,1
5644,1982,1983,55,ACTRESS IN A LEADING ROLE,Jessica Lange,Frances,False,0
5646,1982,1983,55,ACTRESS IN A LEADING ROLE,Meryl Streep,Sophie's Choice,True,1
5653,1982,1983,55,ART DIRECTION,Art Direction:  Dale Hennesy; Set Decoration:  Marvin March,Annie,False,0
5654,1982,1983,55,ART DIRECTION,"Art Direction:  Lawrence G. Paull, David L. Snyder;  Set Decoration:  Linda DeScenna",Blade Runner,False,0
5656,1982,1983,55,ART DIRECTION,Art Direction:  Franco Zeffirelli;  Set Decoration:  Gianni Quaranta,La Traviata,False,0
5658,1982,1983,55,CINEMATOGRAPHY,Jost Vacano,Das Boot,False,0
5659,1982,1983,55,CINEMATOGRAPHY,Allen Daviau,E.T. The Extra-Terrestrial,False,4
5666,1982,1983,55,COSTUME DESIGN,"Elois Jenssen, Rosanna Norton",Tron,False,0
5673,1982,1983,55,DOCUMENTARY (Feature),"Sturla Gunnarsson and Steve Lucas, Producers",After the Axe,False,0
5674,1982,1983,55,DOCUMENTARY (Feature),"John Karol and Michel Chalufour, Producers",Ben's Mill,False,0
5675,1982,1983,55,DOCUMENTARY (Feature),"Meg Switzgable, Producer",In Our Water,False,0
5676,1982,1983,55,DOCUMENTARY (Feature),"John Zaritsky, Producer",Just Another Missing Kid,True,1
5677,1982,1983,55,DOCUMENTARY (Feature),"Joseph Wishy, Producer",A Portrait of Giselle,False,0
5678,1982,1983,55,DOCUMENTARY (Short Subject),"Robert Richter, Producer",Gods of Metal,False,0
5679,1982,1983,55,DOCUMENTARY (Short Subject),"Edward Le Lorrain and Terri Nash, Producers",If You Love This Planet,True,1
5680,1982,1983,55,DOCUMENTARY (Short Subject),"Charles Guggenheim and Werner Schumann, Producers",The Klan: A Legacy of Hate in America,False,0
5681,1982,1983,55,DOCUMENTARY (Short Subject),"Freida Lee Mock, Producer",To Live or Let Die,False,0
5682,1982,1983,55,DOCUMENTARY (Short Subject),"John G. Avildsen, Producer",Traveling Hopefully,False,0
5688,1982,1983,55,FOREIGN LANGUAGE FILM,Nicaragua,Alsino and the Condor,False,0
5689,1982,1983,55,FOREIGN LANGUAGE FILM,France,Coup de Torchon ('Clean Slate'),False,0
5690,1982,1983,55,FOREIGN LANGUAGE FILM,Sweden,The Flight of the Eagle,False,0
5691,1982,1983,55,FOREIGN LANGUAGE FILM,Union of Soviet Socialist Republics,Private Life,False,0
5692,1982,1983,55,FOREIGN LANGUAGE FILM,Spain,Volver a Empezar ('To Begin Again'),True,1
5694,1982,1983,55,MAKEUP,"Sarah Monzani, Michèle Burke",Quest for Fire,True,1
5698,1982,1983,55,MUSIC (Original Score),Jerry Goldsmith,Poltergeist,False,0
5701,1982,1983,55,MUSIC (Original Song Score and Its Adaptation -or- Adaptation Score),Song Score by Tom Waits,One from the Heart,False,0
5703,1982,1983,55,MUSIC (Original Song),Music and Lyric by Jim Peterik and Frankie Sullivan III,Rocky III,False,0
5704,1982,1983,55,MUSIC (Original Song),Music by Michel Legrand; Lyric by Alan Bergman and Marilyn Bergman,Best Friends,False,0
5705,1982,1983,55,MUSIC (Original Song),Music by John Williams; Lyric by Alan Bergman and Marilyn Bergman,"Yes, Giorgio",False,0
5713,1982,1983,55,SHORT FILM (Animated),"Will Vinton, Producer",The Great Cognito,False,0
5714,1982,1983,55,SHORT FILM (Animated),"John Coates, Producer",The Snowman,False,0
5715,1982,1983,55,SHORT FILM (Animated),"Zbigniew Rybczynski, Producer",Tango,True,1
5716,1982,1983,55,SHORT FILM (Live Action),"Bob Rogers, Producer",Ballet Robotique,False,0
5717,1982,1983,55,SHORT FILM (Live Action),"Christine Oestreicher, Producer",A Shocking Accident,True,1
5718,1982,1983,55,SHORT FILM (Live Action),"Michael Toshiyuki Uno and Joseph Benson, Producers",The Silence,False,0
5719,1982,1983,55,SHORT FILM (Live Action),"Jan Saunders, Producer",Split Cherry Tree,False,0
5720,1982,1983,55,SHORT FILM (Live Action),"Andrew Birkin, Producer",Sredni Vashtar,False,0
5737,1982,1983,55,WRITING (Screenplay Written Directly for the Screen),Barry Levinson,Diner,False,0
5742,1983,1984,56,ACTOR IN A LEADING ROLE,Michael Caine,Educating Rita,False,0
5743,1983,1984,56,ACTOR IN A LEADING ROLE,Tom Conti,"Reuben, Reuben",False,0
